1548100275.562,434581294,25434,/usr/bin/sudo,close,/lib/x86_64-linux-gnu/libnss_files.so.2
1548100275.562,434581296,25434,/usr/bin/sudo,close,/etc/passwd
1548100275.562,434581299,25434,/usr/bin/sudo,close,/proc/sys/kernel/ngroups_max
1548100275.562,434581302,25434,/usr/bin/sudo,close,/proc/25434/stat
1548100275.562,434581306,25434,/usr/bin/sudo,close,/usr/lib/sudo/sudoers.so
1548100275.566,434581313,25434,/usr/bin/sudo,close,/lib/x86_64-linux-gnu/libpam.so.0
1548100275.566,434581318,25434,/usr/bin/sudo,close,/etc/default/nss
1548100275.566,434581323,25434,/usr/bin/sudo,close,/usr/share/locale/locale.alias
1548100275.566,434581341,25434,/usr/bin/sudo,close,/etc/group
1548100275.566,434581351,25434,/usr/bin/sudo,close,/etc/sudoers.d
1548100275.566,434581357,25434,/usr/bin/sudo,close,/etc/sudoers.d/README
1548100275.566,434581364,25434,/usr/bin/sudo,close,/etc/host.conf
1548100275.566,434581368,25434,/usr/bin/sudo,close,/etc/resolv.conf
1548100275.566,434581372,25434,/usr/bin/sudo,close,/etc/hosts
1548100275.566,434581377,25434,/usr/bin/sudo,close,/lib/x86_64-linux-gnu/security/pam_env.so
1548100275.566,434581396,25434,/usr/bin/sudo,close,/etc/pam.d/common-auth
1548100275.566,434581400,25434,/usr/bin/sudo,close,/etc/pam.d/common-account
1548100275.57,434581407,25434,/usr/bin/sudo,close,/etc/pam.d/common-session-noninteractive
1548100275.57,434581409,25434,/usr/bin/sudo,close,/etc/pam.d/sudo
1548100275.57,434581426,25434,/usr/bin/sudo,close,/etc/pam.d/common-password
1548100275.57,434581443,25434,/usr/bin/sudo,close,/etc/pam.d/common-session
1548100275.57,434581445,25434,/usr/bin/sudo,close,/etc/pam.d/other
1548100275.57,434581460,25434,/usr/bin/sudo,close,/etc/sudoers
1548100275.57,434581485,25434,/usr/bin/sudo,close,/etc/security/pam_env.conf
1548100275.57,434581489,25434,/usr/bin/sudo,close,/etc/environment
1548100275.574,434581497,25434,/usr/bin/sudo,close,/etc/default/locale
1548100275.574,434581501,25434,/usr/bin/sudo,close,/etc/login.defs
1548100275.574,434581518,25434,/usr/bin/sudo,close,/var/run/utmp
1548100275.574,434581530,25435,/usr/bin/sudo,close,/proc/self/fd
1548100275.574,434581534,25435,/bin/systemctl,close,/etc/ld.so.cache
1548100275.574,434581537,25435,/bin/systemctl,close,/lib/x86_64-linux-gnu/libselinux.so.1
1548100275.574,434581540,25435,/bin/systemctl,close,/lib/x86_64-linux-gnu/librt.so.1
1548100275.574,434581543,25435,/bin/systemctl,close,/lib/x86_64-linux-gnu/liblzma.so.5
1548100275.574,434581546,25435,/bin/systemctl,close,/lib/x86_64-linux-gnu/libgcrypt.so.20
