1548100275.57,434581420,25434,/usr/bin/sudo,open,/etc/pam.d/common-password
1548100275.57,434581421,25434,/usr/bin/sudo,read,/etc/pam.d/common-password
1548100275.57,434581422,25434,/usr/bin/sudo,open,/lib/x86_64-linux-gnu/security/pam_gnome_keyring.so
1548100275.57,434581427,25434,/usr/bin/sudo,open,/etc/pam.d/common-session
1548100275.57,434581428,25434,/usr/bin/sudo,read,/etc/pam.d/common-session
1548100275.57,434581429,25434,/usr/bin/sudo,open,/lib/x86_64-linux-gnu/security/pam_systemd.so
1548100275.57,434581435,25434,/usr/bin/sudo,open,/lib/x86_64-linux-gnu/librt.so.1
1548100275.57,434581439,25434,/usr/bin/sudo,open,/lib/x86_64-linux-gnu/libpam_misc.so.0
1548100275.57,434581482,25434,/usr/bin/sudo,open,/etc/security/pam_env.conf
1548100275.57,434581483,25434,/usr/bin/sudo,read,/etc/security/pam_env.conf
1548100275.57,434581486,25434,/usr/bin/sudo,open,/etc/environment
1548100275.57,434581487,25434,/usr/bin/sudo,read,/etc/environment
1548100275.574,434581494,25434,/usr/bin/sudo,open,/etc/default/locale
1548100275.574,434581495,25434,/usr/bin/sudo,read,/etc/default/locale
1548100275.574,434581498,25434,/usr/bin/sudo,open,/etc/login.defs
1548100275.574,434581499,25434,/usr/bin/sudo,read,/etc/login.defs
1548100275.574,434581513,25434,/usr/bin/sudo,open,/var/run/utmp
1548100275.574,434581514,25434,/usr/bin/sudo,read,/var/run/utmp
1548100275.574,434581527,25435,/usr/bin/sudo,open,/proc/self/fd
1548100275.574,434581532,25435,/bin/systemctl,execve,/bin/systemctl
1548100275.574,434581533,25435,/bin/systemctl,open,/etc/ld.so.cache
1548100275.574,434581535,25435,/bin/systemctl,open,/lib/x86_64-linux-gnu/libselinux.so.1
1548100275.574,434581536,25435,/bin/systemctl,read,/lib/x86_64-linux-gnu/libselinux.so.1
1548100275.574,434581538,25435,/bin/systemctl,open,/lib/x86_64-linux-gnu/librt.so.1
1548100275.574,434581539,25435,/bin/systemctl,read,/lib/x86_64-linux-gnu/librt.so.1
1548100275.574,434581541,25435,/bin/systemctl,open,/lib/x86_64-linux-gnu/liblzma.so.5
1548100275.574,434581542,25435,/bin/systemctl,read,/lib/x86_64-linux-gnu/liblzma.so.5
1548100275.574,434581544,25435,/bin/systemctl,open,/lib/x86_64-linux-gnu/libgcrypt.so.20
1548100275.574,434581545,25435,/bin/systemctl,read,/lib/x86_64-linux-gnu/libgcrypt.so.20
1548100275.574,434581547,25435,/bin/systemctl,open,/lib/x86_64-linux-gnu/libpthread.so.0
